"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"05/28/2017","AQS","450030003","2","0.03","ppm","28","JACKSON MIDDLE SCHOOL","17","100.0000","44201","Ozone","12260","Augusta-Richmond County, GA-SC","45","South Carolina","003","Aiken","33.3422260008668","-81.788731"
"05/29/2017","AQS","450030003","2","0.045","ppm","42","JACKSON MIDDLE SCHOOL","17","100.0000","44201","Ozone","12260","Augusta-Richmond County, GA-SC","45","South Carolina","003","Aiken","33.3422260008668","-81.788731"
"05/30/2017","AQS","450030003","2","0.042","ppm","39","JACKSON MIDDLE SCHOOL","17","100.0000","44201","Ozone","12260","Augusta-Richmond County, GA-SC","45","South Carolina","003","Aiken","33.3422260008668","-81.788731"
"05/31/2017","AQS","450030003","2","0.035","ppm","32","JACKSON MIDDLE SCHOOL","17","100.0000","44201","Ozone","12260","Augusta-Richmond County, GA-SC","45","South Carolina","003","Aiken","33.3422260008668","-81.788731"
"06/01/2017","AQS","450030003","2","0.053","ppm","49","JACKSON MIDDLE SCHOOL","17","100.0000","44201","Ozone","12260","Augusta-Richmond County, GA-SC","45","South Carolina","003","Aiken","33.3422260008668","-81.788731"
"06/02/2017","AQS","450030003","2","0.059","ppm","64","JACKSON MIDDLE SCHOOL","17","100.0000","44201","Ozone","12260","Augusta-Richmond County, GA-SC","45","South Carolina","003","Aiken","33.3422260008668","-81.788731"
"06/03/2017","AQS","450030003","2","0.051","ppm","47","JACKSON MIDDLE SCHOOL","17","100.0000","44201","Ozone","12260","Augusta-Richmond County, GA-SC","45","South Carolina","003","Aiken","33.3422260008668","-81.788731"
"06/04/2017","AQS","450030003","2","0.031","ppm","29","JACKSON MIDDLE SCHOOL","17","100.0000","44201","Ozone","12260","Augusta-Richmond County, GA-SC","45","South Carolina","003","Aiken","33.3422260008668","-81.788731"
"06/05/2017","AQS","450030003","2","0.023","ppm","21","JACKSON MIDDLE SCHOOL","17","100.0000","44201","Ozone","12260","Augusta-Richmond County, GA-SC","45","South Carolina","003","Aiken","33.3422260008668","-81.788731"
"06/06/2017","AQS","450030003","2","0.023","ppm","21","JACKSON MIDDLE SCHOOL","17","100.0000","44201","Ozone","12260","Augusta-Richmond County, GA-SC","45","South Carolina","003","Aiken","33.3422260008668","-81.788731"
"06/07/2017","AQS","450030003","2","0.036","ppm","33","JACKSON MIDDLE SCHOOL","17","100.0000","44201","Ozone","12260","Augusta-Richmond County, GA-SC","45","South Carolina","003","Aiken","33.3422260008668","-81.788731"
"06/08/2017","AQS","450030003","2","0.046","ppm","43","JACKSON MIDDLE SCHOOL","17","100.0000","44201","Ozone","12260","Augusta-Richmond County, GA-SC","45","South Carolina","003","Aiken","33.3422260008668","-81.788731"
"06/09/2017","AQS","450030003","2","0.05","ppm","46","JACKSON MIDDLE SCHOOL","17","100.0000","44201","Ozone","12260","Augusta-Richmond County, GA-SC","45","South Carolina","003","Aiken","33.3422260008668","-81.788731"
"06/10/2017","AQS","450030003","2","0.05","ppm","46","JACKSON MIDDLE SCHOOL","17","100.0000","44201","Ozone","12260","Augusta-Richmond County, GA-SC","45","South Carolina","003","Aiken","33.3422260008668","-81.788731"
"06/11/2017","AQS","450030003","2","0.04","ppm","37","JACKSON MIDDLE SCHOOL","17","100.0000","44201","Ozone","12260","Augusta-Richmond County, GA-SC","45","South Carolina","003","Aiken","33.3422260008668","-81.788731"
"06/12/2017","AQS","450030003","2","0.041","ppm","38","JACKSON MIDDLE SCHOOL","17","100.0000","44201","Ozone","12260","Augusta-Richmond County, GA-SC","45","South Carolina","003","Aiken","33.3422260008668","-81.788731"
"06/13/2017","AQS","450030003","2","0.046","ppm","43","JACKSON MIDDLE SCHOOL","17","100.0000","44201","Ozone","12260","Augusta-Richmond County, GA-SC","45","South Carolina","003","Aiken","33.3422260008668","-81.788731"
"06/14/2017","AQS","450030003","2","0.032","ppm","30","JACKSON MIDDLE SCHOOL","17","100.0000","44201","Ozone","12260","Augusta-Richmond County, GA-SC","45","South Carolina","003","Aiken","33.3422260008668","-81.788731"
"06/15/2017","AQS","450030003","2","0.037","ppm","34","JACKSON MIDDLE SCHOOL","17","100.0000","44201","Ozone","12260","Augusta-Richmond County, GA-SC","45","South Carolina","003","Aiken","33.3422260008668","-81.788731"
"06/16/2017","AQS","450030003","2","0.035","ppm","32","JACKSON MIDDLE SCHOOL","17","100.0000","44201","Ozone","12260","Augusta-Richmond County, GA-SC","45","South Carolina","003","Aiken","33.3422260008668","-81.788731"
"06/17/2017","AQS","450030003","2","0.042","ppm","39","JACKSON MIDDLE SCHOOL","17","100.0000","44201","Ozone","12260","Augusta-Richmond County, GA-SC","45","South Carolina","003","Aiken","33.3422260008668","-81.788731"
"06/18/2017","AQS","450030003","2","0.031","ppm","29","JACKSON MIDDLE SCHOOL","17","100.0000","44201","Ozone","12260","Augusta-Richmond County, GA-SC","45","South Carolina","003","Aiken","33.3422260008668","-81.788731"
"06/19/2017","AQS","450030003","2","0.027","ppm","25","JACKSON MIDDLE SCHOOL","17","100.0000","44201","Ozone","12260","Augusta-Richmond County, GA-SC","45","South Carolina","003","Aiken","33.3422260008668","-81.788731"
"06/20/2017","AQS","450030003","2","0.016","ppm","15","JACKSON MIDDLE SCHOOL","17","100.0000","44201","Ozone","12260","Augusta-Richmond County, GA-SC","45","South Carolina","003","Aiken","33.3422260008668","-81.788731"
"06/21/2017","AQS","450030003","2","0.018","ppm","17","JACKSON MIDDLE SCHOOL","17","100.0000","44201","Ozone","12260","Augusta-Richmond County, GA-SC","45","South Carolina","003","Aiken","33.3422260008668","-81.788731"
"06/22/2017","AQS","450030003","2","0.023","ppm","21","JACKSON MIDDLE SCHOOL","17","100.0000","44201","Ozone","12260","Augusta-Richmond County, GA-SC","45","South Carolina","003","Aiken","33.3422260008668","-81.788731"
"06/23/2017","AQS","450030003","2","0.026","ppm","24","JACKSON MIDDLE SCHOOL","17","100.0000","44201","Ozone","12260","Augusta-Richmond County, GA-SC","45","South Carolina","003","Aiken","33.3422260008668","-81.788731"
"06/24/2017","AQS","450030003","2","0.023","ppm","21","JACKSON MIDDLE SCHOOL","17","100.0000","44201","Ozone","12260","Augusta-Richmond County, GA-SC","45","South Carolina","003","Aiken","33.3422260008668","-81.788731"
"06/25/2017","AQS","450030003","2","0.038","ppm","35","JACKSON MIDDLE SCHOOL","17","100.0000","44201","Ozone","12260","Augusta-Richmond County, GA-SC","45","South Carolina","003","Aiken","33.3422260008668","-81.788731"
"06/26/2017","AQS","450030003","2","0.05","ppm","46","JACKSON MIDDLE SCHOOL","17","100.0000","44201","Ozone","12260","Augusta-Richmond County, GA-SC","45","South Carolina","003","Aiken","33.3422260008668","-81.788731"
"06/27/2017","AQS","450030003","2","0.049","ppm","45","JACKSON MIDDLE SCHOOL","17","100.0000","44201","Ozone","12260","Augusta-Richmond County, GA-SC","45","South Carolina","003","Aiken","33.3422260008668","-81.788731"
"06/28/2017","AQS","450030003","2","0.053","ppm","49","JACKSON MIDDLE SCHOOL","17","100.0000","44201","Ozone","12260","Augusta-Richmond County, GA-SC","45","South Carolina","003","Aiken","33.3422260008668","-81.788731"
"06/29/2017","AQS","450030003","2","0.045","ppm","42","JACKSON MIDDLE SCHOOL","17","100.0000","44201","Ozone","12260","Augusta-Richmond County, GA-SC","45","South Carolina","003","Aiken","33.3422260008668","-81.788731"
"06/30/2017","AQS","450030003","2","0.02","ppm","19","JACKSON MIDDLE SCHOOL","17","100.0000","44201","Ozone","12260","Augusta-Richmond County, GA-SC","45","South Carolina","003","Aiken","33.3422260008668","-81.788731"
"07/01/2017","AQS","450030003","2","0.023","ppm","21","JACKSON MIDDLE SCHOOL","17","100.0000","44201","Ozone","12260","Augusta-Richmond County, GA-SC","45","South Carolina","003","Aiken","33.3422260008668","-81.788731"
"07/02/2017","AQS","450030003","2","0.039","ppm","36","JACKSON MIDDLE SCHOOL","17","100.0000","44201","Ozone","12260","Augusta-Richmond County, GA-SC","45","South Carolina","003","Aiken","33.3422260008668","-81.788731"
"07/03/2017","AQS","450030003","2","0.023","ppm","21","JACKSON MIDDLE SCHOOL","17","100.0000","44201","Ozone","12260","Augusta-Richmond County, GA-SC","45","South Carolina","003","Aiken","33.3422260008668","-81.788731"
"07/04/2017","AQS","450030003","2","0.031","ppm","29","JACKSON MIDDLE SCHOOL","17","100.0000","44201","Ozone","12260","Augusta-Richmond County, GA-SC","45","South Carolina","003","Aiken","33.3422260008668","-81.788731"
"07/05/2017","AQS","450030003","2","0.028","ppm","26","JACKSON MIDDLE SCHOOL","17","100.0000","44201","Ozone","12260","Augusta-Richmond County, GA-SC","45","South Carolina","003","Aiken","33.3422260008668","-81.788731"
"07/06/2017","AQS","450030003","2","0.03","ppm","28","JACKSON MIDDLE SCHOOL","17","100.0000","44201","Ozone","12260","Augusta-Richmond County, GA-SC","45","South Carolina","003","Aiken","33.3422260008668","-81.788731"
"07/07/2017","AQS","450030003","2","0.025","ppm","23","JACKSON MIDDLE SCHOOL","17","100.0000","44201","Ozone","12260","Augusta-Richmond County, GA-SC","45","South Carolina","003","Aiken","33.3422260008668","-81.788731"
"07/09/2017","AQS","450030003","2","0.036","ppm","33","JACKSON MIDDLE SCHOOL","17","100.0000","44201","Ozone","12260","Augusta-Richmond County, GA-SC","45","South Carolina","003","Aiken","33.3422260008668","-81.788731"
"07/10/2017","AQS","450030003","2","0.036","ppm","33","JACKSON MIDDLE SCHOOL","17","100.0000","44201","Ozone","12260","Augusta-Richmond County, GA-SC","45","South Carolina","003","Aiken","33.3422260008668","-81.788731"
"07/11/2017","AQS","450030003","2","0.031","ppm","29","JACKSON MIDDLE SCHOOL","17","100.0000","44201","Ozone","12260","Augusta-Richmond County, GA-SC","45","South Carolina","003","Aiken","33.3422260008668","-81.788731"
"07/12/2017","AQS","450030003","2","0.032","ppm","30","JACKSON MIDDLE SCHOOL","17","100.0000","44201","Ozone","12260","Augusta-Richmond County, GA-SC","45","South Carolina","003","Aiken","33.3422260008668","-81.788731"
"07/13/2017","AQS","450030003","2","0.024","ppm","22","JACKSON MIDDLE SCHOOL","17","100.0000","44201","Ozone","12260","Augusta-Richmond County, GA-SC","45","South Carolina","003","Aiken","33.3422260008668","-81.788731"
"07/14/2017","AQS","450030003","2","0.028","ppm","26","JACKSON MIDDLE SCHOOL","17","100.0000","44201","Ozone","12260","Augusta-Richmond County, GA-SC","45","South Carolina","003","Aiken","33.3422260008668","-81.788731"
"07/15/2017","AQS","450030003","2","0.038","ppm","35","JACKSON MIDDLE SCHOOL","17","100.0000","44201","Ozone","12260","Augusta-Richmond County, GA-SC","45","South Carolina","003","Aiken","33.3422260008668","-81.788731"
"07/16/2017","AQS","450030003","2","0.033","ppm","31","JACKSON MIDDLE SCHOOL","17","100.0000","44201","Ozone","12260","Augusta-Richmond County, GA-SC","45","South Carolina","003","Aiken","33.3422260008668","-81.788731"
"07/17/2017","AQS","450030003","2","0.027","ppm","25","JACKSON MIDDLE SCHOOL","17","100.0000","44201","Ozone","12260","Augusta-Richmond County, GA-SC","45","South Carolina","003","Aiken","33.3422260008668","-81.788731"
"07/18/2017","AQS","450030003","2","0.038","ppm","35","JACKSON MIDDLE SCHOOL","17","100.0000","44201","Ozone","12260","Augusta-Richmond County, GA-SC","45","South Carolina","003","Aiken","33.3422260008668","-81.788731"
"07/19/2017","AQS","450030003","2","0.038","ppm","35","JACKSON MIDDLE SCHOOL","17","100.0000","44201","Ozone","12260","Augusta-Richmond County, GA-SC","45","South Carolina","003","Aiken","33.3422260008668","-81.788731"
"07/20/2017","AQS","450030003","2","0.054","ppm","50","JACKSON MIDDLE SCHOOL","17","100.0000","44201","Ozone","12260","Augusta-Richmond County, GA-SC","45","South Carolina","003","Aiken","33.3422260008668","-81.788731"
"07/21/2017","AQS","450030003","2","0.046","ppm","43","JACKSON MIDDLE SCHOOL","17","100.0000","44201","Ozone","12260","Augusta-Richmond County, GA-SC","45","South Carolina","003","Aiken","33.3422260008668","-81.788731"
"07/22/2017","AQS","450030003","2","0.04","ppm","37","JACKSON MIDDLE SCHOOL","17","100.0000","44201","Ozone","12260","Augusta-Richmond County, GA-SC","45","South Carolina","003","Aiken","33.3422260008668","-81.788731"
"07/23/2017","AQS","450030003","2","0.037","ppm","34","JACKSON MIDDLE SCHOOL","17","100.0000","44201","Ozone","12260","Augusta-Richmond County, GA-SC","45","South Carolina","003","Aiken","33.3422260008668","-81.788731"
"07/24/2017","AQS","450030003","2","0.033","ppm","31","JACKSON MIDDLE SCHOOL","17","100.0000","44201","Ozone","12260","Augusta-Richmond County, GA-SC","45","South Carolina","003","Aiken","33.3422260008668","-81.788731"
"07/25/2017","AQS","450030003","2","0.048","ppm","44","JACKSON MIDDLE SCHOOL","17","100.0000","44201","Ozone","12260","Augusta-Richmond County, GA-SC","45","South Carolina","003","Aiken","33.3422260008668","-81.788731"
"07/26/2017","AQS","450030003","2","0.034","ppm","31","JACKSON MIDDLE SCHOOL","17","100.0000","44201","Ozone","12260","Augusta-Richmond County, GA-SC","45","South Carolina","003","Aiken","33.3422260008668","-81.788731"
"07/27/2017","AQS","450030003","2","0.042","ppm","39","JACKSON MIDDLE SCHOOL","17","100.0000","44201","Ozone","12260","Augusta-Richmond County, GA-SC","45","South Carolina","003","Aiken","33.3422260008668","-81.788731"
"07/28/2017","AQS","450030003","2","0.035","ppm","32","JACKSON MIDDLE SCHOOL","17","100.0000","44201","Ozone","12260","Augusta-Richmond County, GA-SC","45","South Carolina","003","Aiken","33.3422260008668","-81.788731"
"07/29/2017","AQS","450030003","2","0.039","ppm","36","JACKSON MIDDLE SCHOOL","17","100.0000","44201","Ozone","12260","Augusta-Richmond County, GA-SC","45","South Carolina","003","Aiken","33.3422260008668","-81.788731"
"07/30/2017","AQS","450030003","2","0.04","ppm","37","JACKSON MIDDLE SCHOOL","17","100.0000","44201","Ozone","12260","Augusta-Richmond County, GA-SC","45","South Carolina","003","Aiken","33.3422260008668","-81.788731"
"07/31/2017","AQS","450030003","2","0.048","ppm","44","JACKSON MIDDLE SCHOOL","17","100.0000","44201","Ozone","12260","Augusta-Richmond County, GA-SC","45","South Carolina","003","Aiken","33.3422260008668","-81.788731"
"08/01/2017","AQS","450030003","2","0.045","ppm","42","JACKSON MIDDLE SCHOOL","17","100.0000","44201","Ozone","12260","Augusta-Richmond County, GA-SC","45","South Carolina","003","Aiken","33.3422260008668","-81.788731"
"08/02/2017","AQS","450030003","2","0.036","ppm","33","JACKSON MIDDLE SCHOOL","17","100.0000","44201","Ozone","12260","Augusta-Richmond County, GA-SC","45","South Carolina","003","Aiken","33.3422260008668","-81.788731"
"08/03/2017","AQS","450030003","2","0.035","ppm","32","JACKSON MIDDLE SCHOOL","17","100.0000","44201","Ozone","12260","Augusta-Richmond County, GA-SC","45","South Carolina","003","Aiken","33.3422260008668","-81.788731"
"08/04/2017","AQS","450030003","2","0.03","ppm","28","JACKSON MIDDLE SCHOOL","17","100.0000","44201","Ozone","12260","Augusta-Richmond County, GA-SC","45","South Carolina","003","Aiken","33.3422260008668","-81.788731"
"08/05/2017","AQS","450030003","2","0.032","ppm","30","JACKSON MIDDLE SCHOOL","17","100.0000","44201","Ozone","12260","Augusta-Richmond County, GA-SC","45","South Carolina","003","Aiken","33.3422260008668","-81.788731"
"08/06/2017","AQS","450030003","2","0.028","ppm","26","JACKSON MIDDLE SCHOOL","17","100.0000","44201","Ozone","12260","Augusta-Richmond County, GA-SC","45","South Carolina","003","Aiken","33.3422260008668","-81.788731"
"08/07/2017","AQS","450030003","2","0.02","ppm","19","JACKSON MIDDLE SCHOOL","17","100.0000","44201","Ozone","12260","Augusta-Richmond County, GA-SC","45","South Carolina","003","Aiken","33.3422260008668","-81.788731"
"08/08/2017","AQS","450030003","2","0.022","ppm","20","JACKSON MIDDLE SCHOOL","17","100.0000","44201","Ozone","12260","Augusta-Richmond County, GA-SC","45","South Carolina","003","Aiken","33.3422260008668","-81.788731"
"08/09/2017","AQS","450030003","2","0.022","ppm","20","JACKSON MIDDLE SCHOOL","17","100.0000","44201","Ozone","12260","Augusta-Richmond County, GA-SC","45","South Carolina","003","Aiken","33.3422260008668","-81.788731"
"08/10/2017","AQS","450030003","2","0.023","ppm","21","JACKSON MIDDLE SCHOOL","17","100.0000","44201","Ozone","12260","Augusta-Richmond County, GA-SC","45","South Carolina","003","Aiken","33.3422260008668","-81.788731"
"08/11/2017","AQS","450030003","2","0.021","ppm","19","JACKSON MIDDLE SCHOOL","17","100.0000","44201","Ozone","12260","Augusta-Richmond County, GA-SC","45","South Carolina","003","Aiken","33.3422260008668","-81.788731"
"08/12/2017","AQS","450030003","2","0.033","ppm","31","JACKSON MIDDLE SCHOOL","17","100.0000","44201","Ozone","12260","Augusta-Richmond County, GA-SC","45","South Carolina","003","Aiken","33.3422260008668","-81.788731"
"08/13/2017","AQS","450030003","2","0.033","ppm","31","JACKSON MIDDLE SCHOOL","17","100.0000","44201","Ozone","12260","Augusta-Richmond County, GA-SC","45","South Carolina","003","Aiken","33.3422260008668","-81.788731"
"08/14/2017","AQS","450030003","2","0.023","ppm","21","JACKSON MIDDLE SCHOOL","17","100.0000","44201","Ozone","12260","Augusta-Richmond County, GA-SC","45","South Carolina","003","Aiken","33.3422260008668","-81.788731"
"08/15/2017","AQS","450030003","2","0.035","ppm","32","JACKSON MIDDLE SCHOOL","17","100.0000","44201","Ozone","12260","Augusta-Richmond County, GA-SC","45","South Carolina","003","Aiken","33.3422260008668","-81.788731"
"08/16/2017","AQS","450030003","2","0.04","ppm","37","JACKSON MIDDLE SCHOOL","17","100.0000","44201","Ozone","12260","Augusta-Richmond County, GA-SC","45","South Carolina","003","Aiken","33.3422260008668","-81.788731"
"08/17/2017","AQS","450030003","2","0.037","ppm","34","JACKSON MIDDLE SCHOOL","17","100.0000","44201","Ozone","12260","Augusta-Richmond County, GA-SC","45","South Carolina","003","Aiken","33.3422260008668","-81.788731"
"08/18/2017","AQS","450030003","2","0.024","ppm","22","JACKSON MIDDLE SCHOOL","17","100.0000","44201","Ozone","12260","Augusta-Richmond County, GA-SC","45","South Carolina","003","Aiken","33.3422260008668","-81.788731"
